Tune: 3.322128e+01 1.625978e+01
Chrom: 2.000000e+00 1.789887e+00 
Alpha_c: 3.627490e-04
 element        s            alphax         alphay         betax          betay            etax          etaxp           etay          etayp           phix           phiy     
        DFCH   6.946621e+02   2.152954e+00   1.165430e+00   3.839499e+00   2.509798e+01   -9.121138e-05   6.453164e-05   0.000000e+00   0.000000e+00   1.814172e+02   8.973494e+01 
    GEG2C26A   6.946621e+02   2.152954e+00   1.165430e+00   3.839499e+00   2.509798e+01   -9.121138e-05   6.453164e-05   0.000000e+00   0.000000e+00   1.814172e+02   8.973494e+01 
     DH4CG3A   6.946936e+02   2.106722e+00   1.162470e+00   3.705319e+00   2.502465e+01   -8.917863e-05   6.453164e-05   0.000000e+00   0.000000e+00   1.814255e+02   8.973619e+01 
    GSG3C26A   6.946936e+02   2.106722e+00   1.162470e+00   3.705319e+00   2.502465e+01   -8.917863e-05   6.453164e-05   0.000000e+00   0.000000e+00   1.814255e+02   8.973619e+01 
   MK1G3C26A   6.946936e+02   2.106722e+00   1.162470e+00   3.705319e+00   2.502465e+01   -8.917863e-05   6.453164e-05   0.000000e+00   0.000000e+00   1.814255e+02   8.973619e+01 
    B1G3C26A   6.973136e+02  -1.731613e+00   9.961717e-01   2.724330e+00   1.933780e+01    1.371371e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.836003e+02   8.985558e+01 
    GEG3C26A   6.973136e+02  -1.731613e+00   9.961717e-01   2.724330e+00   1.933780e+01    1.371371e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.836003e+02   8.985558e+01 
    GSG4C26A   6.973136e+02  -1.731613e+00   9.961717e-01   2.724330e+00   1.933780e+01    1.371371e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.836003e+02   8.985558e+01 
     DM1AG4A   6.978146e+02  -2.466928e+00   9.445541e-01   4.827799e+00   1.836549e+01    1.896821e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.837388e+02   8.988217e+01 
        DSCH   6.979146e+02  -2.613697e+00   9.342512e-01   5.335862e+00   1.817761e+01    2.001701e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.837585e+02   8.988764e+01 
  CM1XG4C26A   6.979146e+02  -2.613697e+00   9.342512e-01   5.335862e+00   1.817761e+01    2.001701e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.837585e+02   8.988764e+01 
  CM1YG4C26A   6.979146e+02  -2.613697e+00   9.342512e-01   5.335862e+00   1.817761e+01    2.001701e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.837585e+02   8.988764e+01 
        DSCH   6.980146e+02  -2.760467e+00   9.239482e-01   5.873278e+00   1.799179e+01    2.106581e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.837764e+02   8.989317e+01 
     DM1BG4A   6.982901e+02  -3.164817e+00   8.955637e-01   7.505694e+00   1.749052e+01    2.395526e-01   1.048801e-01   0.000000e+00   0.000000e+00   1.838179e+02   8.990870e+01 
   QM1G4C26A   6.985371e+02  -5.414352e+00   4.177851e+00   9.590427e+00   1.621626e+01    2.716323e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.838473e+02   8.992325e+01 
     DM2AG4A   6.987386e+02  -6.051291e+00   3.948540e+00   1.190075e+01   1.457880e+01    3.030556e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.838661e+02   8.993635e+01 
   SM1G4C26A   6.989386e+02  -6.683488e+00   3.720936e+00   1.444771e+01   1.304490e+01    3.342450e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.838814e+02   8.995085e+01 
        DFT1   6.991718e+02  -7.420631e+00   3.455550e+00   1.773679e+01   1.137135e+01    3.706118e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.838960e+02   8.997000e+01 
         DFT   6.991938e+02  -7.490172e+00   3.430513e+00   1.806483e+01   1.121985e+01    3.740426e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.838972e+02   8.997195e+01 
   FM1G4C26A   6.991938e+02  -7.490172e+00   3.430513e+00   1.806483e+01   1.121985e+01    3.740426e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.838972e+02   8.997195e+01 
         DFT   6.992158e+02  -7.559714e+00   3.405477e+00   1.839593e+01   1.106946e+01    3.774734e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.838984e+02   8.997392e+01 
     DM2BG4A   6.995082e+02  -8.483986e+00   3.072720e+00   2.308710e+01   9.175235e+00    4.230723e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.839126e+02   9.000294e+01 
   PM1G4C26A   6.995082e+02  -8.483986e+00   3.072720e+00   2.308710e+01   9.175235e+00    4.230723e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.839126e+02   9.000294e+01 
      DBPM03   6.995926e+02  -8.750774e+00   2.976671e+00   2.454172e+01   8.664667e+00    4.362342e-01   1.559469e-01   0.000000e+00   0.000000e+00   1.839161e+02   9.001241e+01 
   QM2G4C26A   6.998746e+02   1.140735e-02   3.947078e-02   2.708957e+01   7.840723e+00    4.584040e-01   5.619405e-06   0.000000e+00   0.000000e+00   1.839269e+02   9.004719e+01 
     DM2CG4A   7.000586e+02   4.614189e-03   1.596700e-02   2.708663e+01   7.830522e+00    4.584050e-01   5.619405e-06   0.000000e+00   0.000000e+00   1.839337e+02   9.007067e+01 
  SM2HG4C26B   7.001836e+02  -7.330506e-07  -2.441191e-07   2.708605e+01   7.828527e+00    4.584057e-01   5.619405e-06   0.000000e+00   0.000000e+00   1.839383e+02   9.008664e+01 
   MK3G4C26B   7.001836e+02  -7.330506e-07  -2.441191e-07   2.708605e+01   7.828527e+00    4.584057e-01   5.619405e-06   0.000000e+00   0.000000e+00   1.839383e+02   9.008664e+01 
  SM2HG4C26B   7.003086e+02  -4.615655e-03  -1.596749e-02   2.708663e+01   7.830523e+00    4.584064e-01   5.619405e-06   0.000000e+00   0.000000e+00   1.839429e+02   9.010260e+01 
     DM2CG4B   7.004926e+02  -1.140882e-02  -3.947127e-02   2.708958e+01   7.840723e+00    4.584074e-01   5.619405e-06   0.000000e+00   0.000000e+00   1.839497e+02   9.012609e+01 
   QM2G4C26B   7.007746e+02   8.750773e+00  -2.976671e+00   2.454172e+01   8.664667e+00    4.362406e-01  -1.559373e-01   0.000000e+00   0.000000e+00   1.839605e+02   9.016087e+01 
     DM2BG4B   7.012786e+02   7.157636e+00  -3.550234e+00   1.652388e+01   1.195423e+01    3.576482e-01  -1.559373e-01   0.000000e+00   0.000000e+00   1.839855e+02   9.021041e+01 
   SM1G4C26B   7.014786e+02   6.525439e+00  -3.777838e+00   1.378727e+01   1.341984e+01    3.264608e-01  -1.559373e-01   0.000000e+00   0.000000e+00   1.839987e+02   9.022620e+01 
     DM2AG4B   7.017409e+02   5.696439e+00  -4.076296e+00   1.058196e+01   1.547967e+01    2.855646e-01  -1.559373e-01   0.000000e+00   0.000000e+00   1.840205e+02   9.024440e+01 
   PM1G4C26B   7.017409e+02   5.696439e+00  -4.076296e+00   1.058196e+01   1.547967e+01    2.855646e-01  -1.559373e-01   0.000000e+00   0.000000e+00   1.840205e+02   9.024440e+01 
      DBPM04   7.018301e+02   5.414352e+00  -4.177852e+00   9.590429e+00   1.621627e+01    2.716488e-01  -1.559373e-01   0.000000e+00   0.000000e+00   1.840293e+02   9.025003e+01 
   QM1G4C26B   7.020771e+02   3.164816e+00  -8.955643e-01   7.505697e+00   1.749052e+01    2.395718e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.840587e+02   9.026458e+01 
     DM1EG4B   7.021876e+02   3.002636e+00  -9.069490e-01   6.824193e+00   1.768970e+01    2.279840e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.840741e+02   9.027086e+01 
        DFCH   7.023376e+02   2.782482e+00  -9.224034e-01   5.956425e+00   1.796410e+01    2.122539e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.840976e+02   9.027927e+01 
  CM1YG4C26B   7.023376e+02   2.782482e+00  -9.224034e-01   5.956425e+00   1.796410e+01    2.122539e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.840976e+02   9.027927e+01 
  CM1XG4C26B   7.023376e+02   2.782482e+00  -9.224034e-01   5.956425e+00   1.796410e+01    2.122539e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.840976e+02   9.027927e+01 
        DFCH   7.024876e+02   2.562328e+00  -9.378578e-01   5.154704e+00   1.824314e+01    1.965239e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.841247e+02   9.028756e+01 
    GEG4C26B   7.024876e+02   2.562328e+00  -9.378578e-01   5.154704e+00   1.824314e+01    1.965239e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.841247e+02   9.028756e+01 
    GSG5C26B   7.024876e+02   2.562328e+00  -9.378578e-01   5.154704e+00   1.824314e+01    1.965239e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.841247e+02   9.028756e+01 
    DM1DG5B1   7.025876e+02   2.415559e+00  -9.481607e-01   4.656915e+00   1.843174e+01    1.860372e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.841451e+02   9.029301e+01 
      DPWG5B   7.027876e+02   2.122020e+00  -9.687666e-01   3.749399e+00   1.881513e+01    1.650638e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.841930e+02   9.030375e+01 
    DM1CG5B1   7.030536e+02   1.731614e+00  -9.961724e-01   2.724333e+00   1.933780e+01    1.371692e-01  -1.048670e-01   0.000000e+00   0.000000e+00   1.842763e+02   9.031770e+01 
    B1G5C26B   7.056736e+02  -2.106719e+00  -1.162471e+00   3.705314e+00   2.502465e+01   -2.295084e-05  -5.145046e-05   0.000000e+00   0.000000e+00   1.864510e+02   9.043708e+01 
   MK2G5C26B   7.056736e+02  -2.106719e+00  -1.162471e+00   3.705314e+00   2.502465e+01   -2.295084e-05  -5.145046e-05   0.000000e+00   0.000000e+00   1.864510e+02   9.043708e+01 
    GEG5C26B   7.056736e+02  -2.106719e+00  -1.162471e+00   3.705314e+00   2.502465e+01   -2.295084e-05  -5.145046e-05   0.000000e+00   0.000000e+00   1.864510e+02   9.043708e+01 
     DL4BG6B   7.058914e+02  -2.426383e+00  -1.182935e+00   4.692624e+00   2.553548e+01   -3.415675e-05  -5.145046e-05   0.000000e+00   0.000000e+00   1.865033e+02   9.044570e+01 
    GSG6C26B   7.058914e+02  -2.426383e+00  -1.182935e+00   4.692624e+00   2.553548e+01   -3.415675e-05  -5.145046e-05   0.000000e+00   0.000000e+00   1.865033e+02   9.044570e+01 
     DL4AG6B   7.062646e+02  -2.974126e+00  -1.218001e+00   6.708093e+00   2.643151e+01   -5.335806e-05  -5.145046e-05   0.000000e+00   0.000000e+00   1.865699e+02   9.046006e+01 
   QL3G6C26B   7.065326e+02  -7.002617e+00   9.007208e+00   9.288707e+00   2.426464e+01   -7.033546e-05  -7.639618e-05   0.000000e+00   0.000000e+00   1.866044e+02   9.047045e+01 
      DBPM05   7.066108e+02  -7.423975e+00   8.742453e+00   1.041715e+01   2.287626e+01   -7.631117e-05  -7.639618e-05   0.000000e+00   0.000000e+00   1.866124e+02   9.047377e+01 
   PL2G6C26B   7.066108e+02  -7.423975e+00   8.742453e+00   1.041715e+01   2.287626e+01   -7.631117e-05  -7.639618e-05   0.000000e+00   0.000000e+00   1.866124e+02   9.047377e+01 
     DL3CG6B   7.066986e+02  -7.896830e+00   8.445339e+00   1.176201e+01   2.136752e+01   -8.301723e-05  -7.639618e-05   0.000000e+00   0.000000e+00   1.866203e+02   9.047774e+01 
   SL3G6C26B   7.068986e+02  -8.974195e+00   7.768389e+00   1.513622e+01   1.812477e+01   -9.829646e-05  -7.639618e-05   0.000000e+00   0.000000e+00   1.866353e+02   9.048791e+01 
     DL3BG6B   7.070561e+02  -9.822621e+00   7.235290e+00   1.809672e+01   1.576169e+01   -1.103289e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.866448e+02   9.049723e+01 
        DSCH   7.071561e+02  -1.036130e+01   6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.866501e+02   9.050388e+01 
  CL2YG6C26B   7.071561e+02  -1.036130e+01   6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.866501e+02   9.050388e+01 
  CL2XG6C26B   7.071561e+02  -1.036130e+01   6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.866501e+02   9.050388e+01 
        DSCH   7.072561e+02  -1.089999e+01   6.558340e+00   2.224124e+01   1.300297e+01   -1.256081e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.866548e+02   9.051120e+01 
     DL3AG6B   7.074582e+02  -1.198866e+01   5.874282e+00   2.686704e+01   1.049033e+01   -1.410478e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.866631e+02   9.052850e+01 
   QL2G6C26B   7.079182e+02   1.077128e+01  -1.939233e+00   2.750900e+01   8.876291e+00   -1.485172e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.866790e+02   9.057922e+01 
     DL2CG6B   7.081622e+02   9.733328e+00  -2.070098e+00   2.250588e+01   9.854567e+00   -1.375526e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.866888e+02   9.060531e+01 
   SL2G6C26B   7.083622e+02   8.882549e+00  -2.177364e+00   1.878270e+01   1.070406e+01   -1.285652e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.866985e+02   9.062478e+01 
     DL2BG6B   7.084935e+02   8.324225e+00  -2.247757e+00   1.652432e+01   1.128486e+01   -1.226672e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.867059e+02   9.063673e+01 
        DSCH   7.085935e+02   7.898836e+00  -2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.867123e+02   9.064541e+01 
  CL1YG6C26B   7.085935e+02   7.898836e+00  -2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.867123e+02   9.064541e+01 
  CL1XG6C26B   7.085935e+02   7.898836e+00  -2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.867123e+02   9.064541e+01 
        DSCH   7.086935e+02   7.473446e+00  -2.355023e+00   1.336478e+01   1.220541e+01   -1.136797e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.867194e+02   9.065377e+01 
     DL2AG6B   7.088282e+02   6.900233e+00  -2.427294e+00   1.142793e+01   1.284983e+01   -1.076245e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.867303e+02   9.066453e+01 
   QL1G6C26B   7.090962e+02   1.988660e+00   3.132248e+00   9.133881e+00   1.265323e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.867570e+02   9.068514e+01 
     DL1AG6B   7.091745e+02   1.946186e+00   3.065348e+00   8.825782e+00   1.216796e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.867658e+02   9.069145e+01 
   PL1G6C26B   7.091745e+02   1.946186e+00   3.065348e+00   8.825782e+00   1.216796e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.867658e+02   9.069145e+01 
      DBPM06   7.092622e+02   1.898612e+00   2.990417e+00   8.488593e+00   1.163686e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.867759e+02   9.069882e+01 
   SL1G6C26B   7.094622e+02   1.790120e+00   2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868006e+02   9.071694e+01 
    GEG6C26B   7.094622e+02   1.790120e+00   2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868006e+02   9.071694e+01 
    GSG1C27A   7.094622e+02   1.790120e+00   2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868006e+02   9.071694e+01 
     DL0BG1A   7.099087e+02   1.547900e+00   2.438027e+00   6.260354e+00   8.127267e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868647e+02   9.076535e+01 
         DFT   7.099307e+02   1.535966e+00   2.419230e+00   6.192509e+00   8.020407e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868682e+02   9.076808e+01 
   FL1G1C27A   7.099307e+02   1.535966e+00   2.419230e+00   6.192509e+00   8.020407e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868682e+02   9.076808e+01 
         DFT   7.099527e+02   1.524032e+00   2.400433e+00   6.125189e+00   7.914375e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868718e+02   9.077084e+01 
        DFT2   7.100037e+02   1.496366e+00   2.356859e+00   5.971149e+00   7.671753e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868802e+02   9.077738e+01 
        DLDK   7.100987e+02   1.444833e+00   2.275690e+00   5.691735e+00   7.231661e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.868965e+02   9.079014e+01 
     DL01G1A   7.127622e+02   2.442491e-15   2.220446e-15   1.843452e+00   1.170405e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.878619e+02   9.194691e+01 
   MK5G1C27A   7.127622e+02   2.442491e-15   2.220446e-15   1.843452e+00   1.170405e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.878619e+02   9.194691e+01 
     DL02G1A   7.155599e+02  -1.517631e+00  -2.390351e+00   6.089298e+00   7.857844e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.888501e+02   9.312148e+01 
        DLDK   7.156549e+02  -1.569165e+00  -2.471520e+00   6.382543e+00   8.319721e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.888653e+02   9.313323e+01 
        DFT2   7.157059e+02  -1.596830e+00  -2.515095e+00   6.544009e+00   8.574039e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.888732e+02   9.313927e+01 
         DFT   7.157279e+02  -1.608764e+00  -2.533891e+00   6.614532e+00   8.685116e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.888766e+02   9.314182e+01 
   FL2G1C27A   7.157279e+02  -1.608764e+00  -2.533891e+00   6.614532e+00   8.685116e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.888766e+02   9.314182e+01 
         DFT   7.157499e+02  -1.620698e+00  -2.552688e+00   6.685580e+00   8.797021e+00   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.888799e+02   9.314433e+01 
     DL0AG1A   7.160622e+02  -1.790120e+00  -2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.889233e+02   9.317688e+01 
    GEG1C27A   7.160622e+02  -1.790120e+00  -2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.889233e+02   9.317688e+01 
    GSG2C27A   7.160622e+02  -1.790120e+00  -2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.889233e+02   9.317688e+01 
   SL1G2C27A   7.162622e+02  -1.898612e+00  -2.990417e+00   8.488593e+00   1.163686e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.889479e+02   9.319499e+01 
     DL1AG2A   7.163522e+02  -1.947433e+00  -3.067313e+00   8.834738e+00   1.218206e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.889583e+02   9.320255e+01 
   PL1G2C27A   7.163522e+02  -1.947433e+00  -3.067313e+00   8.834738e+00   1.218206e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.889583e+02   9.320255e+01 
      DBPM07   7.164282e+02  -1.988660e+00  -3.132248e+00   9.133881e+00   1.265323e+01   -1.016605e-04  -4.655835e-16   0.000000e+00   0.000000e+00   1.889668e+02   9.320867e+01 
   QL1G2C27A   7.166962e+02  -6.900233e+00   2.427294e+00   1.142793e+01   1.284983e+01   -1.076245e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.889935e+02   9.322929e+01 
     DL2AG2A   7.168310e+02  -7.473446e+00   2.355023e+00   1.336478e+01   1.220541e+01   -1.136797e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890044e+02   9.324005e+01 
        DSCH   7.169310e+02  -7.898836e+00   2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890115e+02   9.324840e+01 
  CL1XG2C27A   7.169310e+02  -7.898836e+00   2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890115e+02   9.324840e+01 
  CL1YG2C27A   7.169310e+02  -7.898836e+00   2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890115e+02   9.324840e+01 
        DSCH   7.170310e+02  -8.324225e+00   2.247757e+00   1.652432e+01   1.128486e+01   -1.226672e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890179e+02   9.325709e+01 
     DL2BG2A   7.171622e+02  -8.882549e+00   2.177364e+00   1.878270e+01   1.070406e+01   -1.285652e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890253e+02   9.326903e+01 
   SL2G2C27A   7.173622e+02  -9.733328e+00   2.070098e+00   2.250588e+01   9.854567e+00   -1.375526e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890351e+02   9.328851e+01 
     DL2CG2A   7.176062e+02  -1.077128e+01   1.939233e+00   2.750900e+01   8.876291e+00   -1.485172e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.890449e+02   9.331460e+01 
   QL2G2C27A   7.180662e+02   1.198866e+01  -5.874282e+00   2.686704e+01   1.049033e+01   -1.410478e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.890608e+02   9.336531e+01 
     DL3AG2A   7.182683e+02   1.089999e+01  -6.558340e+00   2.224124e+01   1.300297e+01   -1.256081e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.890690e+02   9.338262e+01 
